date_key,product_key,location_key,daily_unit_sales,daily_unit_sales_kg,daily_unit_returns_kg,stock_available,stock_out_flag,delivery_time_hours,points_of_distribution,previous_year_sales,previous_year_returns,previous_year_pod,price_per_unit,revenue
20221114,7,12,1811,944.43,12,1008,0,10,126,1830,1,127,20,36220
20220421,1,7,1412,590.39,48,1839,1,5,153,1469,48,100,25,35300
20220908,1,16,773,402.49,49,872,0,9,98,696,44,53,25,19325
20220107,2,26,1445,801.2,25,1686,1,10,139,1297,31,181,30,43350
20220325,1,8,1741,834.86,11,1076,1,5,86,1593,5,192,25,43525
20220727,1,19,950,479.14,56,2952,0,8,95,898,42,170,25,23750
20221110,3,45,1558,656.04,44,1485,0,4,84,1417,51,191,60,93480
20220122,5,20,1267,632.77,15,1436,1,5,150,1157,12,85,100,126700
20220103,3,50,1368,717.65,36,2703,0,9,56,1390,31,153,60,82080
20220507,1,22,1461,631.32,40,2890,0,4,98,1450,39,109,25,36525
20221024,2,4,1233,667.76,25,1070,0,7,197,1109,35,85,30,36990
20220707,5,60,880,498.56,71,1863,0,7,74,756,73,73,100,88000
20221228,2,2,1876,1028.27,70,1995,0,8,64,1810,71,53,30,56280
20220114,4,26,1163,477.73,10,2206,0,5,142,1260,-4,149,70,81410
20220112,4,60,919,526.59,53,1464,0,8,174,909,56,136,70,64330
20220328,7,32,1014,472.83,50,2284,0,4,88,950,52,54,20,20280
20220112,3,21,1147,651.17,50,2659,0,4,188,1232,57,176,60,68820
20220125,1,12,848,406.78,53,885,0,9,50,929,55,179,25,21200
20221028,1,44,1337,547.72,12,2133,0,8,151,1356,22,74,25,33425
20220831,4,48,1220,620.68,78,1162,0,4,114,1284,73,56,70,85400
20220502,2,17,1599,702.36,59,2659,0,9,178,1574,69,180,30,47970
20220527,4,45,1128,619.84,22,1563,0,9,74,1078,9,150,70,78960
20220224,7,40,1293,661.54,44,2080,0,10,155,1244,54,117,20,25860
20220826,5,31,1414,570.87,10,1761,0,8,196,1296,16,112,100,141400
20221222,2,48,1680,672.92,43,1859,0,4,96,1547,42,197,30,50400
20220622,1,27,730,375.04,70,2397,0,11,189,687,77,179,25,18250
20220809,1,52,1484,733.43,71,2162,0,4,149,1437,73,180,25,37100
20220429,3,11,1193,624.73,27,1179,0,7,133,1211,29,151,60,71580
20221105,4,54,968,538.58,69,2835,0,9,113,1065,75,65,70,67760
20220702,3,4,1655,874.28,57,2847,0,8,70,1521,44,93,60,99300
20221015,5,25,1381,805.95,50,1261,0,11,50,1470,42,155,100,138100
20221103,4,58,907,447.81,79,1108,0,4,159,865,83,53,70,63490
20221027,1,51,1241,604.7,41,1916,1,6,134,1307,31,69,25,31025
20220323,5,32,898,374.89,27,2404,0,10,155,860,14,195,100,89800
20220730,1,51,1919,1124.65,25,2710,0,8,76,1933,19,60,25,47975
20220530,1,43,1652,806.83,58,2735,1,8,113,1578,46,81,25,41300
20220206,6,63,1444,717.12,28,888,0,4,192,1417,20,110,300,433200
20221218,4,23,1694,714.25,14,2832,0,8,129,1695,8,197,70,118580
20221108,2,4,1125,587.18,31,2183,0,11,155,1144,20,63,30,33750
20221227,1,32,1451,702.84,59,2310,0,9,77,1322,50,170,25,36275
20220228,4,11,715,427.22,68,1196,0,9,191,615,58,188,70,50050
20220511,3,61,822,408.94,44,2861,0,6,150,863,44,104,60,49320
20220721,6,11,1120,540.79,44,1971,0,11,135,1113,33,166,300,336000
20220831,4,59,1375,765.3,71,1818,0,6,109,1413,63,150,70,96250
20220204,2,11,922,474.52,20,910,0,5,161,853,30,72,30,27660
20220403,2,61,862,476.11,33,2318,0,6,111,890,41,151,30,25860
20220726,6,36,1671,826.82,53,2749,1,5,64,1771,51,177,300,501300
20221219,5,30,1429,607.74,39,1867,0,11,73,1391,48,50,100,142900
20221128,7,43,1453,751.47,77,2297,0,5,94,1356,66,173,20,29060
20221101,4,1,900,525.66,48,1244,0,11,175,854,50,189,70,63000
20221216,6,5,1873,781.33,26,2386,0,5,165,1919,33,100,300,561900
20220801,2,51,1341,579.5,70,2845,0,10,97,1217,59,119,30,40230
20220608,7,27,727,324.98,66,1397,0,6,112,653,66,79,20,14540
20220124,4,48,990,580.19,65,2943,1,11,99,946,74,93,70,69300
20221020,3,56,1988,1174.61,58,1960,0,4,142,1877,54,149,60,119280
20220104,3,5,1384,637.99,39,1314,0,5,155,1261,35,89,60,83040
20220808,7,62,773,363.18,20,2721,0,9,131,838,27,137,20,15460
20221230,1,48,1216,551.63,66,2107,0,8,184,1147,74,168,25,30400
20220120,7,23,1321,769.58,19,2868,0,9,194,1412,29,190,20,26420
20220601,6,38,1998,1170.82,21,2304,0,8,75,2084,10,138,300,599400
20220219,2,7,1076,484.48,35,2239,0,5,90,1069,22,62,30,32280
20220626,2,8,1214,537.93,19,1238,0,4,170,1088,25,73,30,36420
20220406,4,16,1037,508.38,18,2526,0,7,54,981,9,55,70,72590
20220415,6,59,919,414.09,50,1328,0,7,74,845,39,110,300,275700
20220907,6,7,1137,570.41,29,1511,0,9,88,1224,35,70,300,341100
20220427,6,52,642,355.3,10,1881,0,9,101,499,7,156,300,192600
20221220,4,51,768,356.08,26,2936,0,8,150,782,25,110,70,53760
20220816,1,10,970,407.03,78,829,0,10,122,1014,73,101,25,24250
20220307,3,15,1989,921.35,54,1952,1,7,61,2002,51,122,60,119340
20221201,3,38,918,521.46,42,1229,0,7,75,977,40,79,60,55080
20220919,2,12,871,468.17,28,2987,0,11,67,859,34,161,30,26130
20221022,5,18,1473,616.22,47,2026,0,6,114,1494,42,162,100,147300
20220831,1,7,1122,665.64,18,2560,1,10,197,1037,8,199,25,28050
20220705,5,13,1498,657.71,72,2981,0,6,164,1446,68,126,100,149800
20220903,6,7,1172,679.61,47,1072,0,11,75,1105,44,135,300,351600
20220505,7,4,590,269.28,69,884,0,8,123,564,63,170,20,11800
20220925,3,10,840,358.08,51,1197,0,4,195,928,45,175,60,50400
20220511,7,61,937,465.51,33,1308,0,4,91,862,23,67,20,18740
20220825,1,28,1458,838.51,20,2644,0,7,106,1484,8,108,25,36450
20220118,5,20,1336,785.24,51,847,0,9,132,1212,41,114,100,133600
20220209,3,5,637,260.76,79,858,0,8,144,660,85,132,60,38220
20220121,2,63,1256,690.99,61,913,1,10,67,1122,50,176,30,37680
20220813,7,58,1222,718.45,72,1384,1,9,79,1102,74,190,20,24440
20221221,3,11,1605,794.83,47,2205,0,11,137,1537,41,121,60,96300
20221009,2,38,805,357.83,79,2016,0,6,55,771,81,150,30,24150
20220108,5,56,1072,611.49,29,2851,0,6,89,1046,17,168,100,107200
20220410,7,39,572,339.08,32,1991,1,8,52,627,28,176,20,11440
20220828,4,29,1760,1046.89,29,850,0,7,187,1647,37,132,70,123200
20220328,3,52,850,362.2,38,1527,0,5,108,766,35,120,60,51000
20221025,5,32,999,445.71,27,2492,0,9,107,928,20,56,100,99900
20220114,7,47,1457,776.86,25,2491,1,5,139,1374,26,174,20,29140
20221130,3,3,708,315.85,41,1019,0,5,122,759,39,136,60,42480
20220102,2,36,774,396.61,31,2157,0,11,79,784,24,137,30,23220
20221020,5,41,887,435.68,52,2632,0,8,176,752,42,68,100,88700
20221121,2,26,714,422.81,34,1826,0,8,69,611,39,150,30,21420
20220210,4,16,627,265.41,45,2133,0,7,119,644,52,60,70,43890
20221114,4,28,1611,752.49,40,2786,0,6,177,1601,40,65,70,112770
20221112,4,52,533,242.45,53,1693,0,7,102,576,49,99,70,37310
20220421,6,57,1686,950.42,33,825,0,7,139,1654,43,173,300,505800
20220114,2,47,1784,719.45,45,824,0,6,163,1779,51,156,30,53520
20220819,6,57,1652,881,76,2555,0,11,89,1619,71,145,300,495600
20220325,4,47,1714,779.3,70,2551,1,6,57,1728,61,60,70,119980
20220510,4,44,826,444.81,57,1290,0,4,100,752,67,54,70,57820
20220819,4,38,979,575.65,22,1184,0,6,103,880,13,180,70,68530
20221122,2,38,1862,818.92,60,2031,1,10,52,1839,68,134,30,55860
20220525,6,55,1431,824.64,41,1122,0,6,116,1323,38,89,300,429300
20221211,3,35,1414,785.77,14,2691,0,6,54,1396,1,176,60,84840
20220128,4,30,1765,872.96,49,1113,1,10,187,1864,44,86,70,123550
20220307,5,62,1539,659.06,36,1704,0,9,192,1453,31,143,100,153900
20220612,2,21,575,287.77,69,2005,0,9,169,533,63,128,30,17250
20220817,1,33,1213,627.78,63,821,1,7,78,1131,64,191,25,30325
20220918,4,43,1029,439.87,43,1378,0,6,172,1108,31,126,70,72030
20220613,4,61,624,358.08,38,2967,0,5,194,617,26,112,70,43680
20221028,5,28,760,448.18,31,1331,0,10,81,630,32,194,100,76000
20221030,5,37,1112,536.73,41,1448,1,9,71,1181,37,51,100,111200
20221014,4,54,1134,566.77,61,953,1,10,78,1007,62,77,70,79380
20220110,6,46,1070,484.68,30,2211,0,5,129,1099,25,87,300,321000
20220714,2,33,944,537.38,59,1360,0,11,81,842,50,65,30,28320
20220428,7,43,908,461.48,54,1735,0,6,125,994,44,181,20,18160
20220927,7,45,1162,567.87,46,2748,0,4,124,1084,39,77,20,23240
20220321,2,62,1341,680.06,65,1296,0,4,104,1196,67,159,30,40230
20220403,3,25,1218,687.83,25,918,0,7,123,1220,15,186,60,73080
20220923,6,38,1702,953.6,58,917,0,4,96,1685,64,197,300,510600
20221128,2,28,649,273.83,25,1884,0,11,72,663,25,51,30,19470
20221216,2,39,1721,1028.64,20,1722,0,9,148,1795,10,98,30,51630
20221227,1,1,689,365.37,53,2102,0,8,85,735,50,65,25,17225
20220914,1,5,1356,778.19,47,1269,0,6,142,1343,56,168,25,33900
20220513,6,7,1320,606.07,43,1529,1,6,81,1338,30,103,300,396000
20221003,2,9,1013,520.16,46,1056,1,7,194,1057,51,93,30,30390
20220921,3,36,1223,588.79,22,2353,0,5,175,1207,27,151,60,73380
20220620,3,1,1148,649.64,47,918,0,5,117,1096,43,189,60,68880
20220101,2,25,819,469.65,70,2868,1,5,109,821,66,192,30,24570
20221109,2,1,779,445.71,33,2346,1,9,131,854,23,174,30,23370
20220305,5,57,674,298.57,18,2460,0,6,108,746,13,57,100,67400
20221011,2,53,1952,804.38,30,2211,0,8,123,1942,33,136,30,58560
20220501,7,28,1015,567.67,15,1322,0,4,62,995,24,109,20,20300
20220417,1,36,1958,1114.46,41,2048,0,11,100,1884,34,167,25,48950
20220624,1,18,1875,785.5,55,940,0,7,179,1883,53,62,25,46875
20220723,4,30,812,463.61,42,1368,0,11,156,834,47,63,70,56840
20220614,5,27,782,372.21,28,1544,1,10,53,665,19,195,100,78200
20221101,2,48,1966,1096.13,63,1908,0,8,134,2004,73,172,30,58980
20220430,4,34,1436,721.52,53,2386,0,9,121,1417,56,192,70,100520
20220213,5,31,518,231.1,25,1449,0,5,158,382,21,79,100,51800
20221108,3,34,1691,729.62,53,1530,0,9,134,1682,40,194,60,101460
20220605,7,60,1432,754,14,1861,0,5,51,1287,13,89,20,28640
20220726,3,39,1781,807.09,66,2026,0,5,140,1781,75,64,60,106860
20220418,3,60,867,490.44,44,2812,0,10,189,727,39,90,60,52020
20220908,5,59,1168,484.95,60,1291,0,7,126,1043,68,169,100,116800
20221130,1,31,1935,1131.58,24,2884,1,7,196,1829,10,86,25,48375
20220510,5,36,1215,582.03,16,1553,0,5,159,1232,7,60,100,121500
20221020,5,57,1333,793.3,50,2524,0,7,102,1220,39,110,100,133300
20220120,1,36,1516,752.87,38,1605,0,6,179,1508,27,133,25,37900
20221009,1,12,990,548.91,44,2321,0,8,96,980,48,166,25,24750
20221012,1,14,563,283.66,73,1236,0,5,96,503,67,170,25,14075
20220101,6,23,1597,708.41,48,848,0,11,195,1545,49,90,300,479100
20220429,4,5,1175,494.49,58,1294,0,4,169,1087,55,104,70,82250
20220204,2,60,1061,530.43,20,2550,0,8,103,934,14,182,30,31830
20220717,7,23,630,323.23,29,932,0,10,75,623,15,141,20,12600
20220902,3,20,1044,575.38,27,2734,1,7,117,1046,19,74,60,62640
20220228,1,48,1627,965.53,34,842,1,9,180,1659,21,75,25,40675
20221121,3,38,1394,616.51,50,2031,0,8,118,1420,40,94,60,83640
20220610,2,16,526,288.78,43,1458,0,4,96,613,51,158,30,15780
20220628,2,53,1253,519.42,19,2478,0,4,187,1283,29,66,30,37590
20220725,1,5,1796,762.69,12,2963,1,6,125,1738,3,130,25,44900
20220112,1,19,1752,924.95,28,2135,0,9,101,1682,37,52,25,43800
20221003,6,19,1847,1054.57,22,2839,0,4,114,1785,29,88,300,554100
20220630,3,53,1164,618.18,22,1409,0,4,162,1162,23,86,60,69840
20220830,3,53,605,340.94,30,1546,0,4,81,640,37,70,60,36300
20220804,7,43,720,316.65,21,1147,0,9,172,664,30,174,20,14400
20220908,4,17,1324,583.61,15,904,0,10,156,1284,25,100,70,92680
20221026,2,44,1320,600.22,14,2882,0,9,55,1210,24,83,30,39600
20220506,4,42,1267,757.43,35,1093,0,6,176,1156,22,160,70,88690
20220805,7,13,1544,916.1,29,1756,0,5,189,1562,32,123,20,30880
20221102,3,39,1597,767.08,19,1138,0,5,153,1664,28,73,60,95820
20221012,4,35,1665,838.27,51,2782,0,6,178,1602,51,62,70,116550
20220704,3,57,1774,1032.93,14,1059,0,4,180,1794,10,108,60,106440
20220208,7,21,1597,891.33,10,1414,1,4,148,1480,16,190,20,31940
20220811,7,61,1381,642.71,71,2141,0,4,105,1372,65,65,20,27620
20220703,7,43,1596,822.63,18,2678,0,11,105,1521,8,187,20,31920
20220627,6,60,1308,614.66,68,1373,1,5,89,1212,73,64,300,392400
20221021,5,57,1647,882.67,12,1259,0,9,67,1640,9,133,100,164700
20221206,4,56,906,455.54,55,946,0,10,155,771,47,194,70,63420
20220531,7,23,1024,482.7,37,1136,0,9,117,997,31,151,20,20480
20220506,6,44,695,319.67,29,2052,0,9,128,677,36,57,300,208500
20221028,3,33,527,313.49,69,1828,0,4,151,425,78,74,60,31620
20221104,7,36,756,363,78,1493,1,6,66,732,86,131,20,15120
20221202,4,39,1527,756.18,18,1224,1,9,79,1602,12,80,70,106890
20220822,2,21,1008,588.09,24,1816,0,6,93,998,28,138,30,30240
20220108,5,54,1842,897.96,59,1615,0,6,150,1748,68,149,100,184200
20221207,1,49,1745,928.21,63,1291,0,10,170,1813,64,79,25,43625
20220509,5,25,1418,794.35,45,2821,0,8,167,1292,51,110,100,141800
20220921,7,4,1960,883.31,44,2103,0,11,121,1815,40,163,20,39200
20220606,5,26,1824,1069.17,22,1792,0,9,150,1881,30,133,100,182400
20221218,2,59,1487,740.26,13,2697,0,5,57,1393,2,146,30,44610
20221224,7,27,1011,549.42,39,1855,0,6,100,1049,34,136,20,20220
20220105,4,5,1755,863.85,10,880,0,5,62,1738,-1,72,70,122850
20220327,2,1,991,522.35,44,1611,0,10,177,995,52,60,30,29730
20220624,4,12,1184,518.99,45,942,0,6,82,1085,33,81,70,82880
20221017,2,58,728,360.08,57,1953,1,9,172,821,49,116,30,21840
20220712,5,35,1126,601.43,34,1598,0,6,93,1179,32,193,100,112600
20221107,2,50,1102,492.13,35,2035,0,8,129,965,42,121,30,33060
20220429,6,36,1311,611.33,55,1580,0,8,109,1380,53,67,300,393300
20220806,1,36,1360,714.13,29,2770,0,9,171,1332,18,197,25,34000
20220424,4,55,1069,625.76,79,2520,1,10,148,923,77,192,70,74830
20220525,1,9,772,374.95,55,2889,0,9,54,821,44,93,25,19300
20220126,1,59,998,478.55,34,2568,0,10,176,1064,22,56,25,24950
20220516,3,12,1195,659.39,61,1244,0,8,97,1173,54,158,60,71700
20221030,7,34,762,385.7,40,2217,1,5,76,736,44,72,20,15240
20220820,4,52,830,427,17,1185,0,5,61,884,18,75,70,58100
20220317,6,37,857,358.15,79,1682,0,9,79,817,82,80,300,257100
20221124,6,58,1816,928.97,68,1071,0,4,187,1742,60,133,300,544800
20221211,4,18,1104,541.33,60,2435,0,6,122,973,53,102,70,77280
20221029,7,35,801,462.22,38,2403,0,4,154,689,44,191,20,16020
20221016,1,62,1401,766.11,55,1420,0,4,51,1482,43,144,25,35025
20220101,4,11,1800,935.6,17,2117,0,7,117,1770,15,160,70,126000
20220527,6,10,1023,529.28,56,1363,0,6,84,1076,58,159,300,306900
20221014,7,3,1265,587.46,40,1367,0,4,157,1313,45,131,20,25300
20220522,2,50,1457,735.08,56,2478,1,9,90,1355,52,136,30,43710
20220222,5,53,1012,527.38,20,893,0,11,157,1014,10,144,100,101200
20221031,5,9,1367,733.67,53,2240,0,10,109,1241,48,144,100,136700
20220310,6,9,1080,525.05,30,1272,0,9,186,1058,24,53,300,324000
20221227,5,41,1711,915.21,38,1859,0,10,64,1734,46,89,100,171100
20220331,6,60,1985,895.56,56,2600,0,4,157,1888,66,190,300,595500
20220808,5,37,1049,510.78,49,993,0,5,134,1091,53,70,100,104900
20220711,3,7,1091,541.44,75,1996,0,4,129,967,79,84,60,65460
20220304,7,54,687,339.67,12,1110,0,7,192,675,13,80,20,13740
20220314,4,32,1755,959.69,63,1376,0,9,154,1636,69,60,70,122850
20220610,4,1,1484,748.61,29,2206,1,8,64,1512,32,137,70,103880
20220618,1,7,1718,940.6,30,1485,0,4,179,1755,21,60,25,42950
20220330,4,52,1875,823.31,73,2317,0,8,148,1951,66,151,70,131250
20220625,6,1,1340,797.01,11,2332,1,10,56,1214,-1,121,300,402000
20220926,1,40,520,209.22,56,2879,1,7,117,564,49,82,25,13000
20220314,3,57,1398,803.6,79,2725,0,7,70,1491,86,173,60,83880
20220902,5,48,508,279.13,60,1769,0,6,157,487,62,53,100,50800
20220318,6,50,1273,557.63,35,2210,0,6,87,1341,21,192,300,381900
20220608,4,56,1726,797.84,23,1340,0,7,162,1710,23,68,70,120820
20221120,2,40,1275,661.46,20,2196,0,6,123,1304,21,167,30,38250
20220408,6,27,1502,836.55,20,2984,0,10,184,1601,6,125,300,450600
20220412,7,31,1105,636.22,50,2028,1,7,126,1168,58,91,20,22100
20220512,1,13,1978,1156.86,76,2577,0,4,173,2008,73,143,25,49450
20220412,5,13,1163,639.06,76,1637,0,7,100,1098,73,59,100,116300
20220119,3,29,1610,756.9,61,1173,0,6,170,1554,53,55,60,96600
20220323,7,7,1336,703.96,52,1290,0,9,176,1400,45,65,20,26720
20221006,7,11,1417,599.2,32,1450,0,10,176,1344,18,193,20,28340
20221205,5,23,981,532.24,20,1113,1,5,171,1010,8,148,100,98100
20221231,2,4,1081,557.41,35,2529,1,5,144,1061,41,118,30,32430
20221127,3,3,796,460.91,54,1506,0,6,170,648,40,163,60,47760
20220509,7,31,1025,494.14,52,2794,1,6,74,934,40,58,20,20500
20221210,7,40,1915,1088.18,68,2471,1,9,122,1846,71,81,20,38300
20221106,7,20,1410,746.83,78,2569,0,7,100,1362,78,99,20,28200
20220330,3,58,1615,846.05,25,1391,0,7,170,1482,15,161,60,96900
20220801,5,11,1389,680.98,40,849,1,8,62,1458,48,128,100,138900
20220523,2,26,1514,709.74,39,2105,0,4,111,1371,46,97,30,45420
20220306,3,25,1957,1152.38,78,1949,0,8,199,1830,77,195,60,117420
20220317,6,31,1819,867.77,40,1131,0,5,182,1859,39,84,300,545700
20220718,7,63,1375,798.15,10,2942,1,8,115,1446,11,72,20,27500
20220523,4,30,1108,540.61,54,821,0,9,188,1070,48,132,70,77560
20221112,1,57,1166,501.05,70,1865,0,5,130,1266,68,174,25,29150
20220403,6,46,1587,880.8,40,2477,0,11,103,1547,35,128,300,476100
20221101,3,37,914,382.82,39,960,0,9,113,859,38,170,60,54840
20220812,4,1,1965,1039.95,65,1705,1,9,182,1821,64,163,70,137550
20221018,2,50,1532,613.49,13,1110,0,11,136,1459,20,139,30,45960
20220412,7,10,784,460.84,13,2983,0,7,198,730,18,182,20,15680
20220924,6,17,1864,995.44,17,2462,0,6,97,1919,14,97,300,559200
20221221,7,29,1710,737.85,13,2567,0,8,97,1658,21,75,20,34200
20220420,5,15,1227,647.91,16,1693,0,6,87,1243,8,135,100,122700
20221126,2,2,1976,1157.81,59,2883,0,5,67,1959,61,116,30,59280
20220922,7,2,1402,741,39,1137,0,9,183,1464,25,108,20,28040
20220103,4,3,1113,475.79,40,2799,0,6,96,1138,41,193,70,77910
20220326,7,62,1954,1151.08,33,2255,0,10,138,1958,30,52,20,39080
20221009,7,4,1852,780.75,26,2958,1,11,149,1913,35,89,20,37040
20221124,1,31,591,343.94,10,2967,0,4,147,526,10,102,25,14775
20221031,2,36,1758,735.58,20,1345,0,4,63,1613,23,171,30,52740
20220427,2,15,1430,687.58,29,2316,0,7,53,1408,24,65,30,42900
20220809,3,52,1954,915.23,79,2409,0,9,73,1861,82,170,60,117240
20220603,1,4,936,445.29,14,2332,0,9,134,1005,14,167,25,23400
20220602,7,19,1388,831.54,75,1489,1,8,194,1369,64,113,20,27760
20220112,4,22,959,418.37,67,2363,0,4,116,843,71,175,70,67130
20220513,3,43,1471,784.87,76,1194,1,11,62,1408,77,177,60,88260
20221031,3,1,1503,672.86,60,2235,1,6,104,1444,51,77,60,90180
20221020,2,34,1391,813.16,12,2173,0,4,108,1340,17,77,30,41730
20221027,5,10,724,356.94,60,2669,0,11,56,713,67,128,100,72400
20220816,2,59,1956,1026.37,11,2615,0,6,131,1939,17,172,30,58680
20220928,1,30,844,446.71,45,2858,0,7,194,820,50,134,25,21100
20220212,1,37,1275,736.81,37,1163,0,10,150,1130,38,129,25,31875
20221209,3,1,536,283.22,28,939,0,8,198,416,21,78,60,32160
20221122,4,59,557,307.04,21,1577,0,10,60,438,24,177,70,38990
20221029,5,17,1498,822.69,25,1359,0,6,126,1506,28,130,100,149800
20221230,4,50,1113,470.82,38,1421,0,7,90,1036,37,186,70,77910
20220121,3,19,1966,886.56,36,2417,0,4,81,1837,22,68,60,117960
20220417,4,56,1526,833.54,44,1484,1,5,196,1610,33,84,70,106820
20221202,6,47,1506,617.24,39,2436,0,11,161,1593,36,146,300,451800
20221030,6,4,946,412.05,20,2957,0,5,58,1007,20,56,300,283800
20220427,6,32,1641,783.22,39,1941,0,8,173,1570,44,75,300,492300
20220504,5,13,1651,703.6,17,1630,0,8,155,1635,14,122,100,165100
20221008,7,8,1978,937.74,40,2696,0,10,139,2007,33,198,20,39560
20221019,3,47,1539,659.61,74,1242,0,8,179,1470,79,52,60,92340
20220722,1,42,1185,672.61,31,2405,0,8,167,1255,25,198,25,29625
20220220,2,55,1027,522.28,10,2190,0,5,86,1093,15,192,30,30810
20220928,1,17,613,299.36,51,1846,0,5,189,504,56,177,25,15325
20221120,5,58,1093,649.6,47,931,0,8,59,1054,53,184,100,109300
20221004,3,46,1266,516.74,32,964,0,5,157,1136,37,123,60,75960
20220521,2,36,1702,749.1,40,1202,1,10,52,1674,47,97,30,51060
20221002,3,13,1690,1002.33,20,2347,0,8,70,1772,26,137,60,101400
20221017,6,43,1361,782.91,68,2707,0,11,111,1316,64,86,300,408300
20221130,2,34,681,277.83,74,1789,0,4,112,587,65,92,30,20430
20220221,3,36,1251,677.7,51,2450,0,11,174,1346,52,172,60,75060
20220127,6,12,1053,630.07,52,1350,0,10,60,1044,46,65,300,315900
20220606,6,5,1556,738.32,69,2890,1,4,162,1597,61,158,300,466800
20220827,2,61,953,484.72,17,1039,0,4,170,1050,14,121,30,28590
20220605,4,5,696,353.74,14,2080,0,7,161,789,8,128,70,48720
20221018,2,44,1901,951.92,42,1344,0,11,145,1965,47,118,30,57030
20220516,3,39,887,452.94,40,2743,0,6,155,781,27,132,60,53220
20220524,4,1,1461,753.15,50,1541,0,9,119,1376,39,158,70,102270
20220416,3,27,866,408.36,49,1064,0,9,180,841,59,192,60,51960
20220607,2,9,930,399.6,33,2762,0,4,177,987,19,61,30,27900
20220526,7,60,502,225.07,38,2121,0,8,185,457,32,107,20,10040
20220102,6,15,1885,1043.96,53,1912,0,9,172,1912,57,195,300,565500
20220318,5,23,1044,586.77,65,2236,1,11,88,898,72,177,100,104400
20220512,6,49,1325,675.72,69,1260,0,4,74,1264,59,74,300,397500
20220331,3,57,844,450.94,32,1781,0,5,126,724,33,122,60,50640
20221211,5,5,898,522.86,53,1574,0,7,60,823,51,141,100,89800
20221216,4,44,1463,696.6,54,2126,1,8,175,1405,40,85,70,102410
20220920,7,52,1682,725.02,53,1403,0,5,190,1654,52,102,20,33640
20221217,1,41,667,276.66,55,2450,1,7,102,651,49,113,25,16675
20220418,4,34,761,428.16,26,2462,1,8,68,686,20,127,70,53270
20220315,6,5,1899,794.68,78,1534,1,7,74,1780,84,161,300,569700
20220208,6,43,701,322.35,41,1552,0,5,190,620,49,89,300,210300
20220608,6,40,1333,741.59,20,1339,0,6,156,1285,24,144,300,399900
20220312,4,21,1281,698.21,71,2630,0,11,184,1322,74,57,70,89670
20221108,2,5,1647,937.5,66,1778,1,11,79,1533,54,89,30,49410
20220829,1,38,960,437.5,33,2172,0,9,138,983,34,123,25,24000
20221025,4,16,1915,907.32,54,1884,0,10,132,1936,61,96,70,134050
20220205,2,52,1122,618.4,61,2048,1,6,76,1106,69,96,30,33660
20220325,4,11,1252,731.67,17,1346,0,11,104,1216,3,193,70,87640
20220920,1,58,1770,967.16,67,2620,0,5,56,1794,59,171,25,44250
20221106,4,2,1336,548.48,11,1096,0,6,160,1270,-2,99,70,93520
20220621,4,28,1560,899.86,34,2206,0,8,163,1611,41,141,70,109200
20220622,7,33,1703,764.48,23,2609,0,5,128,1617,24,79,20,34060
20221228,7,24,601,242.87,34,1335,0,5,177,518,34,136,20,12020
20220216,2,27,623,339.64,37,2393,1,11,147,651,27,130,30,18690
20220521,3,25,1948,868.46,49,2934,0,6,74,1852,41,76,60,116880
20220428,7,49,634,356.07,36,1402,0,7,195,672,24,160,20,12680
20221004,2,31,1440,721.7,31,2970,1,10,144,1486,36,58,30,43200
20220802,2,58,1245,633.65,45,1274,0,4,159,1213,35,178,30,37350
20220808,1,40,1788,786.95,47,2084,0,5,97,1802,52,101,25,44700
20220126,6,37,1354,797.7,18,1978,0,10,197,1223,19,65,300,406200
20220109,6,43,1090,609.45,29,2335,0,8,114,1091,21,136,300,327000
20220928,3,24,1597,888,53,1179,0,9,62,1644,54,93,60,95820
20220110,1,40,1748,825.42,22,2683,1,10,174,1684,26,148,25,43700
20220501,1,41,511,230.12,66,2947,0,10,159,496,55,194,25,12775
20220505,4,44,660,391.33,56,2561,0,4,161,679,46,97,70,46200
20220619,1,55,1019,460.04,72,1973,0,9,172,1024,77,62,25,25475
20220313,3,33,1640,908.88,73,811,0,6,177,1601,83,198,60,98400
20220601,2,22,1139,505.65,61,1227,0,6,105,1107,69,102,30,34170
20220727,7,50,1880,887.72,15,2102,0,6,142,1854,4,105,20,37600
20220218,2,37,733,362.68,44,1972,0,7,50,679,42,112,30,21990
20220603,1,51,1586,938.47,38,2988,0,4,164,1441,44,124,25,39650
20221213,2,5,1714,919.61,44,1076,0,9,176,1748,50,199,30,51420
20221020,2,41,1810,861.25,54,1132,0,6,166,1736,43,97,30,54300
20220309,2,22,956,522.92,24,1866,0,5,147,997,29,177,30,28680
20220219,1,44,884,527.88,65,1507,1,7,72,778,63,191,25,22100
20220601,4,14,1176,567.87,31,2108,0,7,179,1161,24,155,70,82320
20220119,4,52,811,479.05,73,1049,0,7,187,828,68,183,70,56770
20220410,6,8,1273,641.76,37,2926,0,10,163,1340,46,158,300,381900
20220301,2,40,1484,868.92,29,2595,1,6,141,1524,34,167,30,44520
20220616,2,57,889,403.31,49,1865,1,11,179,962,51,166,30,26670
20220721,5,39,825,428.86,78,2077,0,5,146,784,83,95,100,82500
20221211,5,3,1671,834.52,67,1483,0,5,93,1601,67,183,100,167100
20220526,7,12,848,472.68,75,1429,0,11,146,705,76,79,20,16960
20220613,2,44,614,263.77,10,1121,0,5,154,696,19,161,30,18420
20220830,1,59,711,365.67,61,2071,0,10,197,650,52,99,25,17775
